AuthorID,Author,Date,Content,Attachments,Reactions
"457126445819363338","pabloaave","12/02/2020 9:48 PM","Governance discussion is done over the governance forum at https://governance.aave.com","",""
"537431778508406785","liquidity_king#8238","12/02/2020 9:53 PM","@Pablo Won't DM you first thank you sir!","",""
"537431778508406785","liquidity_king#8238","12/02/2020 10:06 PM","made my post here thank you Pablo","",""
"537431778508406785","liquidity_king#8238","12/02/2020 10:06 PM","https://governance.aave.com/t/proposal-add-support-for-ibeth/1612","","👍 (2),✌️ (1)"
"783098467311550484","shinnosuke626#3066","12/04/2020 9:44 PM","How many Aave tokens must I own to be able to vote on ideas such as this proposal for ibETH? Anyway, based on the limited info here, I support the idea of earning a higher return if the risk is not markedly higher.","",""
"457126445819363338","pabloaave","12/04/2020 9:45 PM","no minimum limit","",""
"457126445819363338","pabloaave","12/04/2020 9:45 PM","you can use any AAVE amount you have to vote","",""
"457126445819363338","pabloaave","12/04/2020 9:45 PM","regarding the voting creation Im not fully sure about the minimum threshold to create it","",""
"457126445819363338","pabloaave","12/04/2020 9:46 PM","do you remember @David T ?","",""
"410424594504089600","daveytea","12/04/2020 10:21 PM","i believe you can vote with any amount of tokens. There is a threshold to be able to *submit* a proposal for governance though","",""
"783098467311550484","shinnosuke626#3066","12/04/2020 10:49 PM","Even if the tokens are currently staked?","",""
"457126445819363338","pabloaave","12/04/2020 11:01 PM","yes, staked tokens can be used to vote too","","👍 (1)"
"708783914042523718","madbeats#1791","12/06/2020 7:51 AM","is a governance coin just a tool to put all the risk on users so that the devs dont have to take responsibility for network failures or hacks?  If the network is ""in the hands of the people"" then they are to blame and will get their staking tokens slashed from the pool to pay for hacks","",""
"708783914042523718","madbeats#1791","12/06/2020 8:03 AM","","https://cdn.discordapp.com/attachments/605528212239286312/784932983253106748/unknown.png",""
"708783914042523718","madbeats#1791","12/06/2020 8:03 AM","They forgot to mention that owners of AAVE also take on all the risk of the platform if it fails.","",""
"730973057849491556","0xpigeon","12/06/2020 9:12 AM","yes. meanwhile brrr and moon","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:19 PM","to be honest you cant expect devs to take too much responsibility even if there's no coin","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:19 PM","Code is law here, if you're engaging with contracts (audited or not), you are responsible for the risk you take","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:20 PM","It's a different matter if devs are malicious, but yeah","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:20 PM","It's a good idea to ensure devs hold a lot of coin too, that gives them more incentive to write correct code. Ofcourse incentive alone is not enough but it's a start.","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:22 PM","Also, unrelated but ... anyone interested in this proposal to increase liquidation threshold for USDC?","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:22 PM","https://governance.aave.com/t/increase-liquidation-threshold-of-usdc-to-99/1645","",""
"488328812501663744","ghosts_in_the_code","12/06/2020 6:23 PM","Basic logic is we're anyway kinda screwed if USDC peg breaks, we might as well take on the risk completely to enable a lot more capital efficiency","","D17 (1)"
"708783914042523718","madbeats#1791","12/07/2020 2:20 AM","are most coins on AAVE borrowed through putting up USDC as collateral?  I like your points but got confused at the end when you used the USDT example.  Do you think both the USDC and USDT peg would break at the same time?","",""
"457126445819363338","pabloaave","12/07/2020 10:07 PM","Well, anyone having AAVE token is trusting the protocol, same as any other protocol token, and of course if its over the stake you are even more involved in this sense as you are securing the protocol funds","",""
"568643622921043978","clesaege#6512","12/08/2020 2:37 AM","Hi everyone.
I moved the ""Listing due diligence with the Kleros T2CR"" proposal to the discussion and signalling phase.
https://governance.aave.com/t/arc-listing-due-diligence-with-the-kleros-t2cr/1363/2
Feel free to comment and ask questions.","",""
"534596655547154432","rpnilo.gg","12/08/2020 8:05 AM","https://governance.aave.com/t/arc-aavenomics-quarterly-upgrade/1631

Hi I am reading through the above and I am a little confused with this part ""Activation of the Balancer Smart Pool 80/20 AAVE/ETH (BPT)"". Does this mean that all stakers will have to enter the Balancer pool first in order to get rewards","",""
"95645783323320320","zer0dot","12/08/2020 10:07 AM","Nope! You can still stake plain old Aave. This enables staking Balancer Pool Tokens too.","",""
"534596655547154432","rpnilo.gg","12/08/2020 11:00 PM","I see but the risk profiles are different for each right? so technically there will be less people staking on the BPT pool and they will have a higher interest ?","",""
"751041738457481216","vincent2020#4611","12/08/2020 11:04 PM","hi guys what is major difference btween v2 and v1? I tested v2 and feels it is quite similar to v1 except UI?","",""
"457126445819363338","pabloaave","12/08/2020 11:05 PM","each option has their own incentive so the incentives rate would differ from one to another based on the amount staked","",""
"457126445819363338","pabloaave","12/08/2020 11:05 PM","you can find them listed here:
https://medium.com/aave/the-aave-protocol-v2-f06f299cee04","",""
"534596655547154432","rpnilo.gg","12/09/2020 1:16 AM","When will the community vote on ARCs? For example RenBTC got pretty good acceptance so what would be the next step?","","👆 (1)"
"534596655547154432","rpnilo.gg","12/09/2020 1:16 AM","https://governance.aave.com/t/arc-proposal-to-add-support-for-renbtc/568/24","",""
"457126445819363338","pabloaave","12/09/2020 6:25 PM","the AIP needs to be published to appear in the governance section available to vote","",""
"457126445819363338","pabloaave","12/09/2020 6:26 PM","I think along with V2 governance inclusion it will come an easier process to handle those AIPs","",""
"592780492915474472","horacio0913","12/10/2020 10:48 PM","Hi there, we are proposing a new topic, The RSK Market on Aave. This will be a great move to Bitcoin DeFi.

https://governance.aave.com/t/proposal-for-a-different-and-new-aave-money-market-the-rsk-market/1743","",""
"489894489150980098","guru.gg","12/11/2020 3:36 AM","Can someone give me a general summary of AAVE governance? Namely the process of how proposals to introduce new collateral ends up being voted on?","",""
"592780492915474472","horacio0913","12/11/2020 3:47 AM","https://docs.aave.com/aavenomics/flashpaper","",""
"592780492915474472","horacio0913","12/12/2020 12:03 AM","https://twitter.com/AaveAave/status/1337382524889296900","",""
"778538267175551007","Eric007wow#0259","12/12/2020 3:53 PM","Hi ,May I ask some questions ?","",""
"787214506915921930","dairanoda#3907","12/12/2020 4:32 PM","What ever happened to this? https://governance.aave.com/t/proposal-add-support-for-rari-capital-tokens/996","",""
"778538267175551007","Eric007wow#0259","12/12/2020 4:50 PM","How are the tokens distributed?","",""
"489894489150980098","guru.gg","12/12/2020 9:42 PM","","https://cdn.discordapp.com/attachments/605528212239286312/787313409166147604/Screenshot_2020-12-12_at_08.42.10.png",""
"489894489150980098","guru.gg","12/12/2020 9:43 PM","Whats the criteria for an AIP to becoming ""community approved""? ^^","",""
"640018738778865695","defidude","12/13/2020 2:05 AM","Not all proposals are guararnteed to become AIPs or voted on, it seems that in this case that ARC received little support, but often in addition to the ARCs receiving healthy support there are still lots of risk factors that come into play when it comes to supporting new tokens, let alone 4 additional tokens as suggested by Justin there.","",""
"640018738778865695","defidude","12/13/2020 2:05 AM","Hey, which tokens? LEND was distributed via a token sale years ago and can be migrated to AAVE, however there is a small portion of AAVE for rewards in the ecosystem such as those being used for stakers","",""
"640018738778865695","defidude","12/13/2020 2:06 AM","You can read more about that here: https://docs.aave.com/aavenomics/","",""
"787214506915921930","dairanoda#3907","12/13/2020 5:47 AM","Look at how well RGT is doing, can we at least propose listing that?","",""
"787214506915921930","dairanoda#3907","12/13/2020 5:48 AM","I completely agree that 4 tokens all at once can be an issue - especially how liquid some of the pool tokens are on Uniswap","",""
"406046918964412416","defifrog","12/14/2020 12:41 PM","Is there an AIP in progress or does the community need to develop one/submit a PR?","",""
"406046918964412416","defifrog","12/14/2020 12:47 PM","Happy to support where I can! Since my original Arc back in 9/28, it appears renBTC has been added to a number of additional protocols (such as alphahomora, KeeperDAO, BadgerDAO(via crv)). In addition, it appears that it’ll be onboarded onto Maker soon https://vote.makerdao.com/executive/collateral-onboarding-eth-b-dc-iam-other-changes?network=mainnet#proposal-detail","",""
"482277754319011850","mjc716","12/14/2020 10:44 PM","So now that the transition to v2 governance has been passed, will all future AIP votes be on the v2 gov contract?","",""
"457126445819363338","pabloaave","12/15/2020 9:58 PM","Hey @DeFi Frog governance documentation is expected to come that would allow in an easier way to manage these requests","",""
"457126445819363338","pabloaave","12/15/2020 9:59 PM","I personally consider the logical step is to build on top of V2 from now, so would be that way","",""
"461432297032515604","eyal9454","12/19/2020 12:48 AM","Hey guys, good to be here","",""
"461432297032515604","eyal9454","12/19/2020 12:48 AM","Is there a way for community members to vote in the DAO? And where can I find the interface for it?","",""
"457126445819363338","pabloaave","12/19/2020 12:51 AM","over app.aave.com governance section","",""
"461432297032515604","eyal9454","12/19/2020 12:55 AM","Thanks @Pablo Won't DM you first. Is there a way to see data on the voting history?","",""
"461432297032515604","eyal9454","12/19/2020 12:55 AM","Something like subgraph, or an API","",""
"457126445819363338","pabloaave","12/19/2020 1:08 AM","over app-v1.aave.com you can find the previous votings","",""
"457126445819363338","pabloaave","12/19/2020 1:08 AM","as it was over V1","",""
"367453585241407508","deadlyruin","12/19/2020 2:17 AM","What about adding Aave to the Sybil site ? Much easier to see who to delegate votes to

https://github.com/Uniswap/sybil-interface#adding-protocol-support","",""
"367453585241407508","deadlyruin","12/19/2020 2:28 AM","I don't mind getting started with some of the code implementation for Aave if this is something the community wants.","",""
"461432297032515604","eyal9454","12/19/2020 3:21 AM","Great, I see it. Is there something like a subgraph to automatically get the data?","",""
"367453585241407508","deadlyruin","12/21/2020 10:42 PM","I've begun the process of adding Aave to the Sybil site for an easy way to search for delegates
https://github.com/PengFei-Ethereum/sybil-interface","",""
"367453585241407508","deadlyruin","12/21/2020 10:43 PM","An issue is that I don't have a way of adding both aave the token and stkAAVE","",""
"367453585241407508","deadlyruin","12/21/2020 10:43 PM","If anyone has an idea, feel free to make a pull request on the repo","",""
"461432297032515604","eyal9454","12/22/2020 12:12 AM","Hey guys, where is the aave governance contract? I'd like to see the events, and maybe find the governance proposals for V1 and V2, so we can list them on https://deepdao.io","",""
"461432297032515604","eyal9454","12/22/2020 12:12 AM","Thanks 🙂","",""
"367453585241407508","deadlyruin","12/22/2020 12:34 AM","0xEC568fffba86c094cf06b22134B23074DFE2252c","",""
"367453585241407508","deadlyruin","12/22/2020 12:34 AM","This is the proxy governance address","",""
"461432297032515604","eyal9454","12/22/2020 2:13 AM","Thanks. I see 8 events named OwnershipTransferred, GovernanceStrategyChanged, VotingDelayChanged and ExecutorAuthorized but I don't see the proposals and their votes","",""
"461432297032515604","eyal9454","12/22/2020 2:13 AM","Are these available?","",""
"367453585241407508","deadlyruin","12/22/2020 3:26 AM","You can check out https://docs.aave.com/developers/protocol-governance/governance
And see if it has what you need","",""
"676084386889859077","2x8888","12/22/2020 9:11 AM","when are protocol fees likely to start being distributed to stakers pending a governance proposal?","",""
"461432297032515604","eyal9454","12/22/2020 4:29 PM","The subgraph at https://thegraph.com/explorer/subgraph/aave/governance-v2 is perfect, but... it's empty, no proposals or votes there.","",""
"461432297032515604","eyal9454","12/22/2020 4:29 PM","Maybe someone from the tech team would know why?","",""
"461432297032515604","eyal9454","12/22/2020 4:29 PM","I see that it was created 5 days ago so maybe they're still tweaking it?","",""
"461432297032515604","eyal9454","12/22/2020 4:29 PM","Thanks!","",""
"367453585241407508","deadlyruin","12/22/2020 8:22 PM","Yeah, seems they are still working on it. I've reached out to the dev responsible for writing the subgraph, waiting on his response","",""
"461432297032515604","eyal9454","12/22/2020 8:32 PM","Great, thank you. Also I'm curious if it will have the V1 proposals and votes as well","",""
"367453585241407508","deadlyruin","12/22/2020 8:33 PM","I personally think it should. Because we shouldn't omit historic proposals and votes like that.","",""
"461432297032515604","eyal9454","12/22/2020 8:35 PM","Yeah, agreed. Cool","",""
"719741546026762281","ramaruro","12/23/2020 2:33 AM","Hi, we have submitted a proposal to add TBTC (Bitcoin in Ethereum) to AAVE. This is a follow up to a previous proposal. It includes a poll. We would need some guidance on next steps / what it takes for this to eventually be implemented.","","👍 (1)"
"719741546026762281","ramaruro","12/23/2020 2:33 AM","https://governance.aave.com/t/proposal-add-tbtc-as-collateral-in-aave-v2/1829","",""
"750965699417210922","kramclo_chefkimchi","12/23/2020 10:01 PM","Listing of Curve is on the way correct?","","👍 (1)"
"582803091443679273","0xbiig","12/25/2020 7:30 PM","How to migrate LEND to AAVE ?","",""
"343928437406433281","drillfill","12/26/2020 1:46 AM","do we get any Eth gas compensation for voting ?","",""
"696133812010090576","xx_bigmike_xx","12/26/2020 10:39 AM","No","",""
"343928437406433281","drillfill","12/26/2020 11:12 AM","oh man......  i see thanks","",""
"254258727798964235","2557.eth","12/27/2020 4:17 AM","There is a migration portal tab inside Aave","",""
"406046918964412416","defifrog","12/28/2020 4:06 AM","Hey @Pablo Won't DM you first is there anything I as the proposer should do regarding your “governance documentation”? 3 months since proposal + majority support. Just wanted to give a friendly reminder that there are plenty of renBTC holders eager to use Aave","",""
"614200054940434442","mcbakon","12/29/2020 7:18 PM","Can adding a stable rate for a coin (instead of only variable rate) be voted through governance?","",""
"489894489150980098","guru.gg","12/30/2020 12:57 AM","can someone bring me up to speed on the AMPL as collateral proposal? I see that it's seen a lot of activity, but is there a signaling process going on currently? How far along is it/what needs to happen for it to become a formalized AIP?","",""
"489894489150980098","guru.gg","12/30/2020 1:02 AM","I read https://governance.aave.com/t/aip-from-idea-to-implementation-to-execution/202, but I still don't understand the community signaling process (is it just on the proposal thread itself in the comments?) and how to tell what constitutes a ""positive rough consensus"" for a WIP (work in progress AIP)","",""
"489894489150980098","guru.gg","12/30/2020 3:25 AM","please @ me ^^","",""
"93193912260263936","gardi","12/30/2020 3:40 PM","hey guys, why can i not delegate with aAAVE?","",""
"457126445819363338","pabloaave","12/31/2020 4:11 PM","Hey, yes it is available here:
https://docs.aave.com/developers/protocol-governance/governance","",""
"457126445819363338","pabloaave","12/31/2020 4:12 PM","this guide might be helpful for you too @guruG","",""
"457126445819363338","pabloaave","12/31/2020 4:13 PM","As far as I know it is quite more complex in the technical sense to add this capability to aAAVE as it is an asset that can be liquidated + minted over deposits etc @David T might give more details when back","",""
"93193912260263936","gardi","01/01/2021 5:24 AM","interesting, hopefully the team can figure that out in the future !","",""
"456226577798135808","Deleted User","01/02/2021 3:27 PM","Hello from DSD I have created a proposal to add support for Dynamic Set Dollar via the AAVE forum and would love for you to join the discussion.","",""
"456226577798135808","Deleted User","01/02/2021 3:27 PM","https://governance.aave.com/t/add-dsd-dynamic-set-dollar-support/1898","","greendildo (3)"
"783417148990685224","ke.aun","01/02/2021 3:31 PM","hi everyone, quick question: how does the AAVE governance work? If I understand it right, owning one AAVE token gives you a vote?","",""
"730973057849491556","0xpigeon","01/03/2021 2:07 PM","yes","",""
"730973057849491556","0xpigeon","01/03/2021 2:08 PM","your voting ""power"" is in proportion to the amount of AAVE you own. Even owning below 1 AAVE allows you to vote","","👍 (2)"
"783417148990685224","ke.aun","01/03/2021 3:49 PM","Thanks!","",""
"406046918964412416","defifrog","01/04/2021 7:06 AM","""Get your Pinata API key and Pinata Secret API Key""

1) What permissions do I need to enable for the API key? ""Individual Endpoint Access:"" (I've created an admin API)","",""
"406046918964412416","defifrog","01/04/2021 7:06 AM","2) is there a minimum Aave for submitting proposals? (it says 0.5% (2%) for threshold), but would appreciate a noobie answer of x Aave haha 🙂","",""
"406046918964412416","defifrog","01/04/2021 7:42 AM","3) I'm looking at CRVs AIP as an example and I've filled out most of the AIP for renBTC but wanted to clarify - who should be completed the risk assessment at the end of the AIP?

Can't find documentation on this, but for example, maker has a team that does this risk calculation themselves.","",""
"737822744963711039","monstrosity0366","01/06/2021 2:15 AM","Where can you vote on a proposal if you have lend or aave?","",""
"541883648417464322","tommmack","01/06/2021 2:33 AM","there's a governance tab within aave.com once you enter the app.  your voting power will be displayed their also.","",""
"718165333734719560","PowerMan#2257","01/06/2021 6:51 AM","hi, need help with aidrop","",""
"457126445819363338","pabloaave","01/06/2021 7:02 PM","app.aave.com over governance section, AAVE is the token to use to vote, LEND is deprecated so you should migrate your LEND to AAVE over the migration section","",""
"457126445819363338","pabloaave","01/06/2021 7:02 PM","There is no airdrop, anyone notifying or reaching about an airdrop is a scammer","",""
"456226577798135808","Deleted User","01/06/2021 10:43 PM","Hey guys, can't find anywhere (docs, forum) what are the specific rules for on-chain voting?
1. Today anyone can submit onchain voting not only Genesis team? what is the requirement then in terms of Proposition power, how many tokens needed?
2. What's the threshold for a proposal to be passed? It depends on a type of a prosal e.g. listing new collateral or very fundamental, or no?
3.  What's the voting duration?","",""
"457126445819363338","pabloaave","01/06/2021 11:30 PM","Hey @Deleted User you can find the governance docs regarding those questions here:
https://docs.aave.com/developers/protocol-governance/governance","",""
"406046918964412416","defifrog","01/07/2021 12:56 AM","@Pablo Won't DM you first could you take a look at my questions above?","",""
"456226577798135808","Deleted User","01/07/2021 1:06 AM","oh thanks. Was looking for this page, but if use this path: aavenomics -- dev docs then error ocurs","https://cdn.discordapp.com/attachments/605528212239286312/796424482134032424/unknown.png",""
"456226577798135808","Deleted User","01/07/2021 1:45 AM","Am I the only one who can't open any voting?","https://cdn.discordapp.com/attachments/605528212239286312/796434197404188672/unknown.png",""
"370780157708861440","leimi06","01/07/2021 9:16 AM","New governance vote to activate Safety Module and increase AAVE emission rewards from for SM staking from 400 to 550 AAVE per day:
 https://app.aave.com/governance/2-QmVrTta734LkhPcbAXLDcob6gk9NFwiEpggQRYHZx8Mr16","",""
"399989945563086858","Bdawg#4398","01/07/2021 4:55 PM","Should you choose Version 1 or 2? I hava had AAVE since it was LEND.","",""
"370780157708861440","leimi06","01/07/2021 5:37 PM","You should migrate to V2. There are more assets and many new features : https://medium.com/aave/the-aave-protocol-v2-f06f299cee04. 

You can migrate your LEND to Aave, there is also a guide :  https://medium.com/aave/migration-and-staking-101-fe8fda3e2a30","",""
"399989945563086858","Bdawg#4398","01/07/2021 5:47 PM","That happened autimaticcaly for me😅 Wish i bought twice as much😅 Like another coin i have 15000 of. 15 AAVE would be nice😅 a thanks for fast reply 🤙🏻","",""
"457126445819363338","pabloaave","01/07/2021 7:03 PM","Hi @DeFi Frog, pinging  @ABertoG that is more aware about the topic than me 🙂","",""
"364408994921578498","abertog","01/07/2021 7:13 PM","Hi @DeFi Frog, the risk team is currently reviewing the tokens that gathered community support on the forum. RenBTC risk analysis coming shortly","","WitchGlare (1),🔥 (1)"
"406046918964412416","defifrog","01/08/2021 2:46 AM","Awesome news. I filled out the entire AIP except for the risk assessment. Should I submit it now or wait to plug in your assessment? Could you ping me a game plan so I can stay in the loop? Happy to dm","",""
"364408994921578498","abertog","01/08/2021 2:55 AM","Sweet please PM me on Telegram @ABertoG","",""
"457126445819363338","pabloaave","01/09/2021 12:31 AM","https://docs.aave.com/faq/#aave-aave-token
https://docs.aave.com/aavenomics/","",""
"303548419685875712","_es0_","01/09/2021 11:12 PM","Any updates on a proposal to add FARM to Aave?","",""
"303548419685875712","_es0_","01/09/2021 11:13 PM","The last post on the governance forums was on December 20th. What happens next?","",""
"783840127264751638","fluffernutter","01/10/2021 5:14 AM","you can farm BOND @ barnbridge.com","",""
"560581405050929153","coopahtroopa#9799","01/12/2021 5:21 AM","Hey guys, we're making a request at 🔥 _ 🔥 for Proposition power in governance. Hoping to push the $BAL integration forward onchain and can use any of delegation there is! Moving forward, we'd like to be a good resource to help add new assets and money markets along with feedback around token deisgn and governance https://twitter.com/Cooopahtroopa/status/1348739117010456576?s=20","",""
"560581405050929153","coopahtroopa#9799","01/12/2021 5:22 AM","In particular, the work Delphi has been doing around aDAOs is fantastic, and one we're keen to support in the coming weeks. Cheers!","",""
"495254971680423947","0xr3d","01/12/2021 11:08 PM","How much is in AAVE treasury? Is that information we have access to?","",""
"708124771661119511","applejuice#4902","01/13/2021 2:20 AM","Hi everyone! What does Aave do with revenues generated by the protocol? Does it just sit in a treasury contract or is there a governance process around what to do with the earnings?","","👍 (1)"
"331029958724157441","gauravsc#3827","01/13/2021 4:29 AM","I have the exact same question as above. Where does all the income generated by aave go? I checked the governance fund contract, and it had ~$157k, while aave made $1.8mn in the last week alone.","",""
"708783914042523718","madbeats#1791","01/13/2021 10:33 AM","when is v1 being merged with v2?    doesnt seem like v2 is getting much use compared to v1","",""
"370780157708861440","leimi06","01/13/2021 4:07 PM","This month the migration tool will be released. All v1 can move their position to V2","",""
"370780157708861440","leimi06","01/13/2021 4:13 PM","The total supply of AAVE is 16M, of which 13M are redeemable by LEND holders with a ratio of 100 LEND per 1 AAVE. The remaining 3M will be allocated to the Aave Reserve and controlled by the AAVE  token holders, to incentivize the Aave Ecosystem growth and development. You can check in the smart contract : https://etherscan.io/token/0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9#balances","",""
"756239274898096231","0x_zack","01/14/2021 4:51 AM","Hi all, any advice on the best use of aave tokens other than staking (I sort of dislike the 10d cooling period)?","",""
"291255956438908928","_cephas","01/14/2021 7:28 AM","collateral","",""
"697337471238668309","Egyptiantwinkies#7796","01/14/2021 7:56 AM","Hello, whats the minimum aave you need to stake?","",""
"697337471238668309","Egyptiantwinkies#7796","01/14/2021 7:57 AM","im having trouble staking my aave","",""
"370780157708861440","leimi06","01/14/2021 4:20 PM","There is not minimum to stake","",""
"756239274898096231","0x_zack","01/14/2021 9:35 PM","Not too interested in borrowing as well.","",""
"697337471238668309","Egyptiantwinkies#7796","01/14/2021 10:40 PM","thank you","",""
"291255956438908928","_cephas","01/15/2021 2:57 AM","well those are your options","",""
"495254971680423947","0xr3d","01/15/2021 7:54 AM","Bancor offering 1 sided lp for aave. That's an option. Leaving there for 100 days will also offer IL protection","","👍 (2)"
"399989945563086858","Bdawg#4398","01/15/2021 10:45 PM","Hello. To get my AAVE over from Exchange to AAVE staking, i just transfer all to metamask and connect to AAVE?","",""
"495254971680423947","0xr3d","01/15/2021 11:02 PM","Post in #🔧old-support-readonly 👍","",""
"399989945563086858","Bdawg#4398","01/15/2021 11:07 PM","Thx, appreciated 👍🏻","",""
"95645783323320320","zer0dot","01/15/2021 11:11 PM","Also pinging @applejuice most of the income goes to depositors in the form of interest. We also have a reserve factor treasury which holds the income generated by the reserve factor.","",""
"331029958724157441","gauravsc#3827","01/16/2021 1:01 AM","Thanks for the answer. Isn’t the income of a financial lender computed as the difference of money made via lending and paid via interest to depositors? What is the meaning of income before you pay interest to depositors? Or is this extra income being paid to depositors because there aren’t many depositors?","",""
"95645783323320320","zer0dot","01/16/2021 1:04 AM","The income includes the tokens paid to depositors through interest","",""
"95645783323320320","zer0dot","01/16/2021 1:04 AM","Unless you read somewhere that it's income excluding interest","",""
"95645783323320320","zer0dot","01/16/2021 1:04 AM","if so, let me know","",""
"676084386889859077","2x8888","01/16/2021 1:33 AM","is there any proposal for aave stakers to be rewarded with protocol revenue","",""
"95645783323320320","zer0dot","01/16/2021 2:52 AM","@2x Not as of yet, but it's sure to come soon 👀","","poggies (1),💯 (1)"
"331029958724157441","gauravsc#3827","01/16/2021 4:00 AM","So basically the real profits of the platform are much smaller than $1.8 million n posted in weekly income? So the $167k in governance fund, increasing by roughly $10k/week, are the  profits/earnings of the platform?","",""
"95645783323320320","zer0dot","01/16/2021 4:01 AM","If by platform you mean controlled by governance, than yup","",""
"95645783323320320","zer0dot","01/16/2021 4:01 AM","Profit of the platform itself (for users) is accurate","",""
"95645783323320320","zer0dot","01/16/2021 4:01 AM","👀","",""
"331029958724157441","gauravsc#3827","01/16/2021 4:44 AM","Thank you very much for the response, very appreciated 😀","",""
"95645783323320320","zer0dot","01/16/2021 4:47 AM","Always a pleasure!","",""
"695646966918676490","dydymoon.eth","01/16/2021 6:43 AM","Hey Aave Fam, I posted a new ARC about the treasury : https://governance.aave.com/t/arc-put-the-treasury-to-work/2099","",""
"331029958724157441","gauravsc#3827","01/17/2021 4:36 PM","LDR (loan to deposit) ratio for a bank to make money should be 80-90%, but it’s only 20% for aave. Are there any plans to increase utilisation? Because at 20% aave will barely make money to pay back depositors.","",""
"780269940426670082","Miles#3311","01/18/2021 3:53 AM","Can a kind soul point me in the right direction of a graph that shows the likelihood of a shortfall event on Aave?","",""
"780269940426670082","Miles#3311","01/18/2021 3:54 AM","or perhaps one or two or multiple individual metrics to look at to get a sense of how safe one's dig assets are","",""
"725607933848846428","pikpikachu#4485","01/18/2021 8:21 PM","The interest rates given to the depositors depends on the level of borrowing. If no one borrows then the interest rate will be close to zero. The aave governance doesn't pay anything out of its pocket to the depositors","",""
"331029958724157441","gauravsc#3827","01/18/2021 8:36 PM","That wasn’t the question. A bank makes profits of x-y by taking x money from borrowers and paying y money to depositors. Now, if you have very little borrowing, like aave, your x-y is close to 0, which means no profits. X-Y for aave right now seems to be $10k/ week and that’s very small. And it’s small because only 20% of all money is lended out. Note: I skipped flash loan income for simplicity.","",""
"331029958724157441","gauravsc#3827","01/18/2021 8:40 PM","If you look at the governance fund, which is the ‘profits’ of aave, you’ll find only $250k in it, and it increases by roughly $10k each week.","",""
"725607933848846428","pikpikachu#4485","01/18/2021 8:57 PM","Why worry about borrowings? People will borrow it they get loans at cheap interest rates. I think the focus should be on increasing deposits which will reduce the rates of borrowing","",""
"331029958724157441","gauravsc#3827","01/18/2021 9:04 PM","Rates will only come down when more money is borrowed, right now only 20% is borrowed, there is no lack of money even now. If utilisation doesn’t increases, more deposits will not lead to reduced rate of borrowings.","",""
"331029958724157441","gauravsc#3827","01/18/2021 9:06 PM","No they won’t borrow just because they get loans at cheap rates, and if they get loans at cheap rates then depositors will get cheap rates and they’ll not be interested in depositing money in the protocol. Most people I know don’t want to deposit already because interest rates are too low. Plus you can’t bring down rates below traditional banking rates because then people will just cash out and deposit money in the bank.","",""
"331029958724157441","gauravsc#3827","01/18/2021 9:09 PM","Interest rate of depositing/lending will always move together, but utilisation must become larger than 80%","","👀 (1)"
"612735726643314689","matthew_graham","01/18/2021 9:21 PM","Does Aave still buy back and burn AAVE tokens from the flash loan fees ? If not, can someone direct me to which AIP this was voted to change ?","",""
"457126445819363338","pabloaave","01/18/2021 9:22 PM","@MatthewGraham https://app-v1.aave.com/governance/2-QmTSCQiNWJ3iVGvs4L4mVoLGP84UvGgcrrWi6uxhrcbj7X","",""
"725607933848846428","pikpikachu#4485","01/18/2021 9:42 PM","Interest rates depend on the forces of demand and supply. The demand is not in our control but the supply is. We can bring down the interest rates of deposits to bring down the interest rates of borrowings.","",""
"725607933848846428","pikpikachu#4485","01/18/2021 9:45 PM","Interest rates on deposits of stablecoins right now is around 5-10% which is extremely high compared to banks. They have like 0.5-1% interest rate on deposits. There's just the smart contract risk which slowly goes away as time passes. And the gas fee problem for which we need L2 asap","",""
"725607933848846428","pikpikachu#4485","01/18/2021 9:47 PM","The interest rates of deposits is also not in our control but it will come down as deposits grow","",""
"331029958724157441","gauravsc#3827","01/19/2021 12:09 AM","Interest rates for deposits/borrowings can only move together, but if you have high utilisation then you can bring borrowing rates lower without decreasing deposit rates, or in other words you can decrease the gap between the two, so again, utilisation must must must increase, period.","",""
"331029958724157441","gauravsc#3827","01/19/2021 12:14 AM","If you’re saying that aave doesn’t have any idea or plans to increase utilisation then I understand that, but that doesn’t mean it’s not important. I specifically wanted to know if there are any plans or estimates to grow utilisation 😊","",""
"331029958724157441","gauravsc#3827","01/19/2021 2:45 AM","Nope, it doesn’t do that since AIP3 (or 2) I think. They simply put the money in a reserve fund.","",""
"726347734432481320","masonic | tokensoft#1364","01/22/2021 11:49 AM","Hey All - There was a proposal put up in October for a Wrapped ZEC / RenZEC. What's the best way to help push this along? I'm with wrapped.com and we created wrapped zec w/ community support.

https://governance.aave.com/t/proposal-add-support-for-wzec-renzec/1055/6","",""
"763508165521702952","theo__#9243","01/23/2021 4:01 AM","If you think the discussion on the forum is sufficient enough you can draft a proposal following this guide https://aave.github.io/aip/ and start collecting proposal power delegation. 

From what I see, I suggest to continue gathering feedbacks. Implementing WZEC and RenZEC should need two different proposals for instant.","",""
